Date,Store_ID,Product_ID,Units_Sold,Price,Discount
2023-10-20,8,1087,15,394.78,0.11
2023-10-20,10,1002,16,415.74,0.01
2023-10-20,7,1083,15,381.31,0.16
2023-10-20,15,1003,1,317.89,0.3
2023-10-21,5,1079,3,126.14,0.09
2023-10-21,9,1057,19,28.46,0.07
2023-10-21,23,1093,18,455.48,0.24
2023-10-21,27,1030,2,349.22,0.08
2023-10-21,27,1024,15,153.24,0.21
2023-10-21,27,1073,15,539.11,0.03
2023-10-21,24,1013,0,480.48,0.13
2023-10-21,26,1049,9,332.18,0.08
2023-10-21,29,1092,12,295.13,0.22
2023-10-21,7,1041,15,101.81,0.13
2023-10-21,8,1085,5,276.45,0.0
2023-10-21,21,1014,19,500.89,0.24
2023-10-21,25,1056,18,564.06,0.17
2023-10-21,15,1005,16,311.67,0.16
2023-10-21,10,1070,9,509.57,0.07
2023-10-21,13,1014,0,445.82,0.19
2023-10-21,12,1005,5,435.3,0.15
2023-10-21,10,1079,17,544.14,0.24
2023-10-21,28,1003,15,56.59,0.2
2023-10-21,4,1059,11,178.69,0.01
2023-10-22,24,1081,17,148.3,0.07
2023-10-22,34,1011,12,323.18,0.28
2023-10-22,4,1082,14,256.17,0.14
2023-10-22,4,1068,19,310.87,0.21
2023-10-22,8,1023,0,271.2,0.2
2023-10-22,29,1017,16,552.34,0.01
2023-10-22,24,1044,19,206.93,0.16
2023-10-22,32,1031,16,314.72,0.12
2023-10-22,34,1099,4,111.52,0.29
2023-10-22,18,1066,0,247.75,0.13
2023-10-22,35,1037,11,41.25,0.22
2023-10-22,7,1002,0,435.74,0.19
2023-10-22,23,1069,13,529.91,0.01
2023-10-22,23,1093,6,80.99,0.2
2023-10-22,3,1046,13,384.08,0.13
2023-10-22,9,1053,6,302.55,0.06
2023-10-22,13,1067,19,256.43,0.01
2023-10-22,33,1061,5,340.58,0.03
2023-10-22,28,1094,7,335.54,0.2
2023-10-22,18,1089,3,507.04,0.21
2023-10-23,18,1010,3,446.48,0.04
2023-10-23,9,1032,4,507.11,0.2
2023-10-23,3,1092,3,434.32,0.27
2023-10-23,16,1076,10,567.76,0.27
2023-10-23,26,1082,12,329.79,0.23
2023-10-23,17,1006,4,267.07,0.07
2023-10-23,24,1005,2,346.97,0.04
2023-10-23,25,1055,16,375.28,0.09
2023-10-23,35,1050,14,400.87,0.01
2023-10-23,26,1041,7,298.25,0.29
2023-10-23,30,1060,9,557.69,0.23
2023-10-23,23,1019,7,223.41,0.26
2023-10-23,3,1086,19,329.39,0.17
2023-10-23,18,1084,13,525.22,0.18
2023-10-23,29,1081,11,387.68,0.21
2023-10-23,29,1022,17,49.75,0.06
2023-10-23,22,1069,0,274.84,0.24
2023-10-23,35,1069,5,21.5,0.14
2023-10-23,22,1034,11,204.09,0.15
2023-10-23,9,1020,15,304.52,0.25
2023-10-24,11,1099,1,230.78,0.24
2023-10-24,33,1087,1,172.5,0.19
2023-10-24,7,1049,2,210.13,0.08
2023-10-24,17,1074,0,269.29,0.17
2023-10-24,32,1054,0,302.63,0.02
2023-10-24,35,1049,16,421.08,0.3
2023-10-24,27,1012,3,58.88,0.25
2023-10-24,11,1052,19,218.87,0.1
2023-10-24,2,1090,0,27.78,0.16
2023-10-24,21,1049,1,240.99,0.12
2023-10-24,7,1090,7,20.11,0.23
2023-10-24,31,1089,4,513.38,0.14
2023-10-24,32,1094,16,408.91,0.15
2023-10-24,32,1019,2,400.87,0.18
2023-10-24,23,1093,16,420.47,0.13
2023-10-24,16,1011,13,285.9,0.21
2023-10-24,29,1081,13,210.54,0.12
2023-10-24,5,1028,11,280.34,0.24
2023-10-24,21,1096,16,158.4,0.15
2023-10-24,9,1002,2,437.96,0.16
2023-10-25,32,1085,1,332.86,0.21
2023-10-25,22,1089,0,560.58,0.19
2023-10-25,16,1096,18,21.73,0.22
2023-10-25,20,1032,7,527.81,0.2
2023-10-25,15,1095,9,289.52,0.15
2023-10-25,10,1021,18,175.89,0.24
2023-10-25,15,1070,17,101.22,0.0
2023-10-25,24,1086,13,199.26,0.24
2023-10-25,26,1019,1,132.09,0.11
2023-10-25,35,1029,15,196.14,0.23
2023-10-25,9,1011,7,42.28,0.09
2023-10-25,4,1098,18,455.52,0.18
2023-10-25,35,1083,2,574.23,0.07
2023-10-25,14,1085,3,568.95,0.06
2023-10-25,15,1051,17,230.4,0.24
2023-10-25,5,1027,14,367.49,0.13
2023-10-25,35,1013,12,75.75,0.26
2023-10-25,34,1068,12,263.9,0.16
2023-10-25,11,1050,8,565.72,0.12
2023-10-25,25,1010,4,109.6,0.24
2023-10-26,20,1028,10,125.81,0.04
2023-10-26,5,1033,12,202.25,0.08
2023-10-26,6,1015,14,185.34,0.06
2023-10-26,5,1026,15,272.44,0.12
2023-10-26,35,1010,15,457.69,0.23
2023-10-26,9,1093,6,197.25,0.24
2023-10-26,22,1055,9,549.32,0.13
2023-10-26,34,1048,6,213.76,0.16
2023-10-26,17,1045,18,534.02,0.27
2023-10-26,22,1049,9,255.01,0.21
2023-10-26,28,1076,19,219.66,0.05
2023-10-26,23,1072,17,450.74,0.04
2023-10-26,28,1097,10,361.4,0.01
2023-10-26,34,1022,1,190.37,0.07
2023-10-26,32,1086,4,163.53,0.05
2023-10-26,19,1029,9,36.49,0.25
2023-10-26,31,1081,17,557.98,0.25
2023-10-26,14,1059,13,591.23,0.2
2023-10-26,12,1045,14,372.1,0.28
2023-10-26,14,1030,11,551.42,0.13
2023-10-27,3,1089,12,583.57,0.26
2023-10-27,29,1047,18,555.74,0.2
2023-10-27,11,1020,19,238.54,0.1
2023-10-27,27,1088,7,133.59,0.23
2023-10-27,31,1074,6,393.04,0.07
2023-10-27,21,1059,1,463.07,0.01
2023-10-27,27,1100,2,433.42,0.07
2023-10-27,8,1007,3,68.91,0.06
2023-10-27,32,1096,17,423.34,0.09
2023-10-27,25,1089,8,307.62,0.15
2023-10-27,30,1038,4,93.44,0.2
2023-10-27,10,1084,0,239.55,0.18
2023-10-27,14,1079,5,555.43,0.02
2023-10-27,32,1051,4,586.27,0.02
2023-10-27,3,1062,12,172.17,0.04
2023-10-27,14,1089,6,435.79,0.15
2023-10-27,32,1042,19,298.7,0.18
2023-10-27,21,1090,10,579.34,0.13
2023-10-27,6,1085,12,365.8,0.05
2023-10-27,9,1057,4,557.81,0.28
2023-10-28,31,1068,12,397.79,0.1
2023-10-28,26,1019,16,185.04,0.29
2023-10-28,23,1058,10,555.76,0.3
2023-10-28,30,1034,13,41.25,0.16
2023-10-28,12,1046,18,419.41,0.11
2023-10-28,20,1058,5,342.77,0.02
2023-10-28,10,1095,16,344.23,0.06
2023-10-28,20,1051,13,307.99,0.06
2023-10-28,9,1011,14,20.35,0.2
2023-10-28,13,1008,5,381.15,0.06
2023-10-28,31,1093,0,590.67,0.09
2023-10-28,4,1031,3,60.58,0.2
2023-10-28,3,1059,14,126.57,0.08
2023-10-28,7,1068,0,292.92,0.23
2023-10-28,28,1029,17,432.12,0.02
2023-10-28,6,1016,4,282.27,0.1
2023-10-28,23,1021,18,211.91,0.29
2023-10-28,27,1039,9,456.45,0.23
2023-10-28,13,1096,6,57.48,0.17
2023-10-28,13,1032,6,210.48,0.19
2023-10-29,21,1012,12,182.8,0.28
2023-10-29,2,1029,15,63.39,0.02
2023-10-29,30,1087,18,44.58,0.19
2023-10-29,29,1004,19,78.7,0.25
2023-10-29,24,1059,0,312.43,0.15
2023-10-29,24,1093,16,411.95,0.06
2023-10-29,3,1089,14,395.43,0.06
2023-10-29,14,1043,11,24.47,0.16
2023-10-29,7,1021,2,569.4,0.11
2023-10-29,32,1053,4,366.22,0.18
2023-10-29,13,1002,8,195.52,0.15
2023-10-29,8,1080,0,431.35,0.16
2023-10-29,21,1089,19,528.55,0.2
2023-10-29,25,1009,1,242.66,0.23
2023-10-29,5,1045,9,210.8,0.02
2023-10-29,18,1059,13,590.14,0.03
2023-10-29,32,1039,2,325.29,0.14
2023-10-29,35,1080,5,240.88,0.02
2023-10-29,9,1029,6,296.12,0.11
2023-10-29,3,1044,19,188.9,0.03
2023-10-30,23,1057,19,547.93,0.24
2023-10-30,20,1064,18,49.18,0.28
2023-10-30,7,1099,5,388.69,0.18
2023-10-30,11,1034,5,224.28,0.2
2023-10-30,12,1009,12,485.2,0.18
2023-10-30,21,1022,0,547.2,0.17
2023-10-30,17,1045,3,440.09,0.14
2023-10-30,19,1094,7,382.9,0.09
2023-10-30,21,1079,0,581.11,0.13
2023-10-30,16,1055,3,225.66,0.28
2023-10-30,23,1008,2,349.94,0.27
2023-10-30,15,1030,14,464.94,0.08
2023-10-30,35,1028,9,197.06,0.14
2023-10-30,20,1009,17,223.32,0.06
2023-10-30,14,1062,2,517.67,0.08
2023-10-30,20,1075,8,90.3,0.06
2023-10-30,29,1087,8,173.4,0.06
2023-10-30,2,1045,0,317.42,0.17
2023-10-30,15,1007,1,497.74,0.13
2023-10-30,34,1094,3,487.66,0.27
2023-10-31,12,1004,19,414.93,0.03
2023-10-31,8,1067,14,392.59,0.05
2023-10-31,3,1009,9,303.05,0.25
2023-10-31,1,1091,3,443.97,0.09
2023-10-31,18,1078,12,590.85,0.23
2023-10-31,4,1019,12,128.85,0.18
2023-10-31,11,1054,0,97.24,0.1
2023-10-31,4,1034,16,225.29,0.16
2023-10-31,32,1083,5,481.17,0.05
2023-10-31,3,1040,4,354.18,0.15
2023-10-31,24,1051,18,158.47,0.15
2023-10-31,22,1085,16,455.44,0.0
2023-10-31,19,1092,4,368.78,0.17
2023-10-31,18,1076,17,326.07,0.25
2023-10-31,19,1056,3,31.69,0.04
2023-10-31,16,1044,17,455.07,0.06
2023-10-31,34,1076,9,562.39,0.28
2023-10-31,16,1057,14,50.21,0.19
2023-10-31,35,1025,13,481.8,0.04
2023-10-31,11,1090,2,513.51,0.15
2023-11-01,6,1075,16,256.31,0.1
2023-11-01,5,1021,5,402.05,0.0
2023-11-01,9,1018,10,50.28,0.13
2023-11-01,12,1045,4,182.63,0.17
2023-11-01,20,1016,7,307.36,0.08
2023-11-01,11,1019,6,435.57,0.21
2023-11-01,18,1073,17,155.52,0.27
2023-11-01,20,1055,17,280.87,0.23
2023-11-01,3,1100,10,417.76,0.19
2023-11-01,6,1052,4,199.02,0.15
2023-11-01,11,1081,13,407.66,0.04
2023-11-01,18,1097,14,595.31,0.26
2023-11-01,17,1054,6,30.75,0.01
2023-11-01,20,1093,10,149.4,0.15
2023-11-01,21,1048,1,540.12,0.25
2023-11-01,8,1078,13,236.88,0.23
2023-11-01,5,1042,14,371.01,0.13
2023-11-01,31,1095,8,309.01,0.16
2023-11-01,6,1026,9,451.98,0.22
2023-11-01,30,1040,12,166.67,0.15
2023-11-02,15,1008,10,558.75,0.08
2023-11-02,12,1098,3,75.41,0.12
2023-11-02,17,1080,15,168.3,0.15
2023-11-02,30,1051,1,142.96,0.07
2023-11-02,9,1017,11,223.37,0.14
2023-11-02,12,1079,15,42.3,0.09
2023-11-02,31,1043,14,355.38,0.02
2023-11-02,6,1081,7,548.45,0.23
2023-11-02,28,1023,13,235.22,0.26
2023-11-02,32,1081,9,579.89,0.03
2023-11-02,4,1095,10,128.15,0.07
2023-11-02,2,1040,4,194.62,0.15
2023-11-02,12,1081,13,209.22,0.29
2023-11-02,27,1005,7,534.21,0.24
2023-11-02,21,1051,14,535.17,0.21
2023-11-02,30,1058,16,307.62,0.07
2023-11-02,5,1089,9,169.0,0.18
2023-11-02,1,1047,1,136.27,0.26
2023-11-02,21,1016,9,104.19,0.27
2023-11-02,20,1073,1,525.9,0.13
2023-11-03,30,1047,0,570.6,0.1
2023-11-03,4,1026,0,124.64,0.16
2023-11-03,8,1036,7,425.7,0.08
2023-11-03,19,1020,10,305.41,0.18
2023-11-03,16,1027,12,522.28,0.29
2023-11-03,12,1097,13,298.35,0.14
2023-11-03,34,1009,14,38.22,0.13
2023-11-03,25,1100,14,34.76,0.26
2023-11-03,25,1002,14,325.4,0.2
2023-11-03,18,1099,19,479.01,0.2
2023-11-03,34,1086,15,277.31,0.05
2023-11-03,16,1080,7,47.09,0.14
2023-11-03,18,1046,16,427.17,0.04
2023-11-03,30,1055,9,98.49,0.12
2023-11-03,18,1053,0,324.85,0.16
2023-11-03,5,1027,16,218.27,0.14
2023-11-03,32,1038,1,541.98,0.11
2023-11-03,20,1036,9,213.08,0.0
2023-11-03,28,1045,16,127.73,0.26
2023-11-03,14,1035,11,591.51,0.08
2023-11-04,20,1089,18,299.13,0.03
2023-11-04,21,1073,10,371.05,0.27
2023-11-04,18,1006,2,242.71,0.26
2023-11-04,2,1006,2,389.41,0.06
2023-11-04,31,1007,1,267.32,0.15
2023-11-04,24,1062,2,545.54,0.09
2023-11-04,1,1051,19,525.6,0.27
2023-11-04,11,1048,16,514.66,0.2
2023-11-04,10,1038,7,171.29,0.17
2023-11-04,6,1032,5,297.52,0.15
2023-11-04,14,1064,17,443.85,0.14
2023-11-04,1,1099,18,157.22,0.08
2023-11-04,32,1036,10,599.52,0.24
2023-11-04,5,1014,12,462.06,0.05
2023-11-04,1,1077,19,263.19,0.06
2023-11-04,28,1074,2,94.56,0.07
2023-11-04,26,1044,11,334.67,0.26
2023-11-04,4,1053,19,516.06,0.28
2023-11-04,27,1018,9,538.57,0.17
2023-11-04,20,1004,17,198.32,0.03
2023-11-05,19,1028,1,60.77,0.06
2023-11-05,34,1071,16,495.49,0.28
2023-11-05,1,1033,7,281.5,0.11
2023-11-05,19,1100,17,85.02,0.03
2023-11-05,3,1009,2,474.64,0.1
2023-11-05,28,1009,2,107.38,0.09
2023-11-05,9,1061,19,399.0,0.03
2023-11-05,5,1063,14,368.67,0.11
2023-11-05,2,1045,6,312.81,0.09
2023-11-05,16,1043,7,78.81,0.2
2023-11-05,35,1081,5,391.06,0.08
2023-11-05,17,1071,1,307.52,0.29
2023-11-05,20,1013,16,92.38,0.27
2023-11-05,32,1099,2,560.43,0.18
2023-11-05,11,1014,2,27.61,0.11
2023-11-05,11,1033,18,334.63,0.2
2023-11-05,23,1023,5,126.24,0.11
2023-11-05,26,1078,17,290.47,0.23
2023-11-05,24,1003,7,99.46,0.16
2023-11-05,7,1070,5,511.94,0.1
2023-11-06,26,1089,18,524.92,0.02
2023-11-06,32,1030,9,56.43,0.1
2023-11-06,7,1003,4,305.39,0.18
2023-11-06,9,1057,6,23.62,0.23
2023-11-06,21,1056,7,591.37,0.05
2023-11-06,33,1028,13,292.5,0.1
2023-11-06,7,1004,4,300.14,0.09
2023-11-06,1,1052,2,66.25,0.1
2023-11-06,6,1034,15,414.14,0.15
2023-11-06,11,1050,5,76.01,0.28
2023-11-06,15,1045,5,110.43,0.13
2023-11-06,29,1012,7,492.34,0.03
2023-11-06,12,1038,14,354.31,0.05
2023-11-06,5,1048,18,580.93,0.05
2023-11-06,12,1010,4,508.13,0.03
2023-11-06,20,1052,3,500.42,0.28
2023-11-06,9,1003,1,494.06,0.03
2023-11-06,17,1003,8,366.9,0.16
2023-11-06,24,1072,13,89.59,0.16
2023-11-06,24,1039,19,78.12,0.29
2023-11-07,34,1091,1,126.19,0.0
2023-11-07,30,1092,11,272.87,0.09
2023-11-07,15,1058,3,386.42,0.13
2023-11-07,1,1005,14,381.73,0.1
2023-11-07,29,1056,18,530.49,0.14
2023-11-07,11,1099,19,379.79,0.29
2023-11-07,17,1048,1,550.49,0.19
2023-11-07,11,1088,0,221.81,0.15
2023-11-07,21,1068,8,142.48,0.12
2023-11-07,3,1051,19,191.19,0.14
2023-11-07,14,1070,18,325.15,0.08
2023-11-07,28,1050,3,557.22,0.28
2023-11-07,24,1076,0,398.22,0.22
2023-11-07,34,1026,2,228.9,0.07
2023-11-07,29,1029,8,224.23,0.03
2023-11-07,11,1002,14,116.17,0.23
2023-11-07,7,1023,18,20.46,0.29
2023-11-07,28,1075,17,70.42,0.07
2023-11-07,34,1093,16,291.32,0.29
2023-11-07,33,1009,2,437.27,0.19
2023-11-08,14,1016,4,571.63,0.02
2023-11-08,25,1017,11,43.41,0.25
2023-11-08,7,1072,14,44.73,0.05
2023-11-08,33,1074,18,491.45,0.29
2023-11-08,31,1006,9,80.58,0.03
2023-11-08,3,1065,2,92.8,0.18
2023-11-08,34,1084,15,312.67,0.13
2023-11-08,5,1029,4,366.78,0.17
2023-11-08,23,1096,13,153.68,0.27
2023-11-08,35,1061,10,60.22,0.27
2023-11-08,21,1056,4,533.59,0.04
2023-11-08,33,1026,19,255.87,0.27
2023-11-08,18,1005,13,254.13,0.06
2023-11-08,9,1002,13,479.45,0.15
2023-11-08,10,1083,1,118.95,0.23
2023-11-08,7,1036,7,133.15,0.3
2023-11-08,27,1093,18,316.43,0.25
2023-11-08,1,1059,19,567.5,0.18
2023-11-08,7,1049,15,42.94,0.27
2023-11-08,8,1008,12,390.56,0.2
2023-11-09,17,1095,18,333.73,0.12
2023-11-09,35,1039,1,62.51,0.22
2023-11-09,16,1032,14,522.28,0.25
2023-11-09,7,1007,7,95.5,0.19
2023-11-09,19,1077,10,16.97,0.29
2023-11-09,5,1062,7,547.99,0.28
2023-11-09,16,1093,9,197.61,0.28
2023-11-09,14,1033,18,487.09,0.22
2023-11-09,33,1078,8,244.49,0.04
2023-11-09,22,1055,13,82.94,0.06
2023-11-09,16,1035,4,508.58,0.03
2023-11-09,5,1056,17,401.29,0.04
2023-11-09,30,1069,7,509.59,0.09
2023-11-09,32,1050,15,416.83,0.27
2023-11-09,17,1053,12,23.54,0.04
2023-11-09,6,1071,16,56.06,0.12
2023-11-09,27,1057,18,194.83,0.27
2023-11-09,25,1025,18,271.39,0.14
2023-11-09,15,1024,16,66.86,0.09
2023-11-09,17,1054,5,91.49,0.07
2023-11-10,19,1052,12,417.66,0.1
2023-11-10,19,1070,11,563.92,0.3
2023-11-10,6,1049,7,68.79,0.03
2023-11-10,21,1045,14,368.95,0.13
2023-11-10,23,1095,1,366.09,0.2
2023-11-10,3,1073,5,28.85,0.27
2023-11-10,8,1055,4,199.19,0.09
2023-11-10,19,1001,8,32.78,0.29
2023-11-10,32,1050,13,269.69,0.09
2023-11-10,34,1092,13,184.62,0.07
2023-11-10,1,1086,0,76.0,0.25
2023-11-10,18,1012,9,144.48,0.22
2023-11-10,28,1042,2,412.59,0.27
2023-11-10,25,1087,12,56.86,0.26
2023-11-10,28,1026,19,319.81,0.23
2023-11-10,1,1032,18,365.37,0.08
2023-11-10,17,1028,19,379.82,0.04
2023-11-10,32,1032,5,104.08,0.26
2023-11-10,9,1080,7,252.57,0.1
2023-11-10,23,1031,3,532.93,0.13
2023-11-11,15,1023,4,83.99,0.16
2023-11-11,25,1094,2,534.02,0.01
2023-11-11,18,1059,4,464.76,0.23
2023-11-11,25,1001,12,220.69,0.18
2023-11-11,19,1043,18,347.06,0.23
2023-11-11,1,1089,14,557.99,0.08
2023-11-11,22,1070,7,446.69,0.13
2023-11-11,19,1001,10,408.06,0.04
2023-11-11,27,1081,11,101.05,0.12
2023-11-11,2,1023,8,529.68,0.14
2023-11-11,30,1099,16,507.75,0.1
2023-11-11,18,1046,2,243.66,0.24
2023-11-11,9,1032,9,84.2,0.01
2023-11-11,35,1076,7,55.1,0.12
2023-11-11,6,1013,10,68.28,0.11
2023-11-11,19,1006,8,349.61,0.21
2023-11-11,2,1057,3,100.88,0.22
2023-11-11,33,1024,16,556.02,0.15
2023-11-11,35,1053,17,577.95,0.27
2023-11-11,26,1059,8,250.19,0.21
2023-11-12,18,1057,15,90.92,0.02
2023-11-12,21,1024,13,585.24,0.23
2023-11-12,33,1067,16,488.38,0.1
2023-11-12,7,1091,4,551.85,0.11
2023-11-12,7,1064,7,473.56,0.14
2023-11-12,28,1026,1,457.62,0.28
2023-11-12,20,1014,2,443.19,0.1
2023-11-12,35,1001,18,193.17,0.14
2023-11-12,22,1050,19,419.68,0.11
2023-11-12,5,1079,1,532.14,0.19
2023-11-12,7,1066,7,171.42,0.06
2023-11-12,15,1019,18,77.5,0.12
2023-11-12,1,1025,2,586.53,0.08
2023-11-12,7,1015,3,265.42,0.17
2023-11-12,30,1098,0,74.98,0.26
2023-11-12,27,1086,7,427.32,0.13
2023-11-12,20,1003,0,274.19,0.02
2023-11-12,34,1017,15,65.75,0.18
2023-11-12,23,1011,14,471.93,0.01
2023-11-12,8,1005,16,475.23,0.06
2023-11-13,21,1071,5,435.23,0.24
2023-11-13,11,1054,16,154.6,0.25
2023-11-13,15,1058,14,41.21,0.29
2023-11-13,22,1035,13,47.38,0.13
2023-11-13,27,1011,3,47.72,0.13
2023-11-13,23,1021,16,274.81,0.06
2023-11-13,21,1004,5,146.68,0.13
2023-11-13,16,1096,15,218.47,0.01
2023-11-13,15,1061,7,206.72,0.27
2023-11-13,13,1091,1,516.15,0.25
2023-11-13,20,1054,8,85.15,0.24
2023-11-13,14,1090,1,157.87,0.2
2023-11-13,5,1068,0,422.2,0.27
2023-11-13,19,1026,2,90.49,0.28
2023-11-13,7,1096,15,575.19,0.17
2023-11-13,32,1098,18,294.07,0.09
2023-11-13,22,1095,11,291.11,0.19
2023-11-13,14,1036,12,297.5,0.11
2023-11-13,3,1078,18,230.03,0.16
2023-11-13,28,1087,17,368.13,0.16
2023-11-14,26,1002,2,554.26,0.17
2023-11-14,9,1002,2,178.75,0.29
2023-11-14,13,1006,9,224.26,0.04
2023-11-14,34,1081,19,597.93,0.02
2023-11-14,3,1041,7,188.27,0.28
2023-11-14,3,1019,1,21.06,0.11
2023-11-14,10,1052,9,538.42,0.17
2023-11-14,1,1050,3,458.77,0.04
2023-11-14,34,1082,3,594.46,0.08
2023-11-14,16,1011,9,198.13,0.03
2023-11-14,35,1006,13,101.81,0.07
2023-11-14,1,1003,19,102.37,0.0
2023-11-14,19,1019,5,308.54,0.2
2023-11-14,9,1023,12,41.19,0.18
2023-11-14,19,1064,0,142.15,0.06
2023-11-14,29,1004,0,112.51,0.01
2023-11-14,6,1049,10,297.42,0.01
2023-11-14,30,1027,7,302.77,0.04
2023-11-14,20,1075,13,462.83,0.27
2023-11-14,21,1022,8,592.92,0.07
2023-11-15,11,1080,17,361.0,0.27
2023-11-15,13,1001,11,42.87,0.07
2023-11-15,2,1081,16,228.79,0.13
2023-11-15,11,1023,0,66.55,0.17
2023-11-15,4,1038,1,483.07,0.24
2023-11-15,18,1011,4,490.74,0.12
2023-11-15,11,1044,16,314.67,0.17
2023-11-15,22,1067,18,553.58,0.12
2023-11-15,7,1057,15,515.32,0.12
2023-11-15,13,1034,13,103.2,0.1
2023-11-15,4,1005,5,183.82,0.23
2023-11-15,28,1077,9,455.16,0.1
2023-11-15,7,1068,15,474.58,0.14
2023-11-15,35,1062,18,303.31,0.13
2023-11-15,30,1019,17,435.67,0.21
2023-11-15,4,1012,14,544.21,0.24
2023-11-15,19,1053,7,167.56,0.2
2023-11-15,29,1007,7,336.1,0.18
2023-11-15,7,1083,5,494.02,0.06
2023-11-15,10,1024,17,463.74,0.18
2023-11-16,4,1100,4,140.04,0.09
2023-11-16,1,1093,15,452.45,0.1
2023-11-16,33,1022,10,237.45,0.09
2023-11-16,16,1085,10,518.74,0.2
2023-11-16,22,1079,10,284.45,0.22
2023-11-16,16,1003,15,538.66,0.02
2023-11-16,35,1071,7,288.6,0.25
2023-11-16,6,1071,11,469.67,0.05
2023-11-16,25,1076,18,472.41,0.2
2023-11-16,13,1042,18,200.17,0.14
2023-11-16,1,1051,1,392.62,0.23
2023-11-16,32,1100,9,269.66,0.05
2023-11-16,27,1021,17,581.11,0.09
2023-11-16,18,1073,19,245.09,0.11
2023-11-16,35,1094,6,562.81,0.13
2023-11-16,6,1078,13,574.01,0.06
2023-11-16,9,1076,13,507.71,0.03
2023-11-16,16,1082,8,31.49,0.12
2023-11-16,10,1086,10,179.99,0.28
2023-11-16,6,1100,2,386.06,0.1
2023-11-17,25,1027,8,259.8,0.05
2023-11-17,7,1030,17,205.33,0.21
2023-11-17,5,1070,11,530.15,0.02
2023-11-17,13,1082,9,410.62,0.3
2023-11-17,2,1091,19,159.45,0.29
2023-11-17,8,1049,5,71.57,0.09
2023-11-17,23,1078,9,330.98,0.09
2023-11-17,33,1060,17,448.42,0.21
2023-11-17,13,1055,4,514.34,0.27
2023-11-17,17,1051,16,179.1,0.0
2023-11-17,29,1053,16,336.14,0.08
2023-11-17,3,1033,6,449.0,0.1
2023-11-17,3,1067,1,152.44,0.07
2023-11-17,6,1022,0,300.5,0.06
2023-11-17,19,1046,19,129.42,0.07
2023-11-17,21,1024,15,469.49,0.25
2023-11-17,18,1075,4,426.5,0.23
2023-11-17,28,1065,5,335.32,0.14
2023-11-17,13,1021,15,66.64,0.23
2023-11-17,24,1043,12,71.04,0.19
2023-11-18,7,1058,19,331.48,0.15
2023-11-18,14,1079,1,270.42,0.15
2023-11-18,10,1037,5,422.59,0.11
2023-11-18,14,1013,12,421.9,0.13
2023-11-18,35,1079,4,499.66,0.13
2023-11-18,22,1005,1,510.34,0.13
2023-11-18,35,1084,18,28.42,0.29
2023-11-18,13,1056,17,296.06,0.08
2023-11-18,25,1085,10,409.45,0.26
2023-11-18,8,1019,15,553.32,0.0
2023-11-18,29,1074,1,222.64,0.18
2023-11-18,5,1070,2,44.86,0.27
2023-11-18,31,1047,16,312.65,0.17
2023-11-18,7,1078,8,46.92,0.03
2023-11-18,17,1020,9,169.89,0.18
2023-11-18,15,1073,17,378.62,0.18
2023-11-18,3,1016,3,334.81,0.22
2023-11-18,12,1074,13,478.75,0.28
2023-11-18,13,1055,0,521.92,0.1
2023-11-18,3,1025,11,202.04,0.18
2023-11-19,4,1008,6,170.56,0.05
2023-11-19,23,1006,10,481.41,0.03
2023-11-19,23,1016,3,411.87,0.19
2023-11-19,9,1085,0,511.82,0.12
2023-11-19,35,1097,13,87.05,0.05
2023-11-19,13,1053,15,114.07,0.17
2023-11-19,20,1065,7,310.74,0.13
2023-11-19,22,1007,19,397.27,0.2
2023-11-19,6,1067,2,565.18,0.21
2023-11-19,9,1054,15,451.68,0.13
2023-11-19,20,1053,2,72.98,0.23
2023-11-19,7,1069,8,551.97,0.14
2023-11-19,17,1042,0,184.23,0.12
2023-11-19,23,1021,0,117.86,0.07
2023-11-19,28,1066,4,138.59,0.03
2023-11-19,18,1049,13,33.27,0.09
2023-11-19,13,1084,1,404.95,0.05
2023-11-19,12,1025,3,530.47,0.01
2023-11-19,32,1043,5,382.89,0.22
2023-11-19,21,1020,18,289.99,0.3
2023-11-20,19,1028,18,467.89,0.08
2023-11-20,30,1029,9,372.89,0.02
2023-11-20,16,1015,15,407.01,0.24
2023-11-20,3,1071,6,587.07,0.08
2023-11-20,35,1025,11,120.44,0.19
2023-11-20,18,1055,8,592.01,0.23
2023-11-20,18,1020,14,98.55,0.04
2023-11-20,29,1029,12,364.27,0.19
2023-11-20,6,1039,16,536.4,0.1
2023-11-20,1,1050,18,472.17,0.11
2023-11-20,18,1093,9,436.06,0.2
2023-11-20,5,1015,13,534.47,0.18
2023-11-20,21,1014,11,131.46,0.28
2023-11-20,21,1081,18,476.07,0.25
2023-11-20,11,1096,15,373.93,0.14
2023-11-20,22,1005,8,477.64,0.23
2023-11-20,32,1064,0,311.44,0.12
2023-11-20,3,1005,13,352.5,0.09
2023-11-20,16,1075,3,510.61,0.26
2023-11-20,13,1008,11,411.77,0.05
2023-11-21,15,1040,1,372.43,0.29
2023-11-21,28,1001,7,264.28,0.15
2023-11-21,2,1004,1,404.29,0.23
2023-11-21,21,1090,14,582.53,0.18
2023-11-21,12,1069,9,152.3,0.15
2023-11-21,27,1054,7,568.17,0.12
2023-11-21,23,1047,14,283.88,0.2
2023-11-21,10,1038,4,388.02,0.19
2023-11-21,2,1029,6,384.84,0.29
2023-11-21,7,1092,9,307.51,0.2
2023-11-21,26,1098,1,502.58,0.19
