Product_ID,Store_ID,Product_Name,Category,Units_On_Hand,Reorder_Level,Safety_Stock,Shelf_Life
1048,26,Product_1048,Personal Care,136,77,38,75
1048,27,Product_1048,Beverages,191,27,29,208
1048,28,Product_1048,Beverages,38,56,43,360
1048,29,Product_1048,Beverages,103,52,40,152
1048,30,Product_1048,Beverages,171,53,16,142
1048,31,Product_1048,Beverages,61,42,16,147
1048,32,Product_1048,Packaged Food,188,22,47,241
1048,33,Product_1048,Beverages,112,63,39,302
1048,34,Product_1048,Personal Care,137,37,36,347
1048,35,Product_1048,Personal Care,176,82,32,189
1049,1,Product_1049,Beverages,10,89,43,174
1049,2,Product_1049,Beverages,39,38,12,111
1049,3,Product_1049,Packaged Food,63,66,15,301
1049,4,Product_1049,Beverages,179,67,48,206
1049,5,Product_1049,Packaged Food,139,29,16,340
1049,6,Product_1049,Packaged Food,48,55,30,322
1049,7,Product_1049,Personal Care,24,26,26,122
1049,8,Product_1049,Beverages,70,90,33,40
1049,9,Product_1049,Packaged Food,11,54,13,257
1049,10,Product_1049,Packaged Food,140,42,28,258
1049,11,Product_1049,Personal Care,87,99,42,319
1049,12,Product_1049,Personal Care,74,50,38,157
1049,13,Product_1049,Beverages,140,50,11,44
1049,14,Product_1049,Packaged Food,74,53,48,225
1049,15,Product_1049,Personal Care,28,85,25,106
1049,16,Product_1049,Packaged Food,80,40,28,131
1049,17,Product_1049,Packaged Food,193,60,20,90
1049,18,Product_1049,Beverages,70,89,38,223
1049,19,Product_1049,Personal Care,67,77,15,142
1049,20,Product_1049,Packaged Food,164,80,37,315
1049,21,Product_1049,Personal Care,152,84,15,47
1049,22,Product_1049,Beverages,91,30,42,362
1049,23,Product_1049,Packaged Food,83,84,12,235
1049,24,Product_1049,Personal Care,144,74,38,338
1049,25,Product_1049,Packaged Food,85,44,11,289
1049,26,Product_1049,Beverages,148,96,46,118
1049,27,Product_1049,Beverages,182,58,29,190
1049,28,Product_1049,Beverages,55,40,25,267
1049,29,Product_1049,Packaged Food,7,22,34,304
1049,30,Product_1049,Packaged Food,65,98,31,153
1049,31,Product_1049,Beverages,149,65,36,170
1049,32,Product_1049,Packaged Food,132,96,36,363
1049,33,Product_1049,Personal Care,114,82,39,77
1049,34,Product_1049,Personal Care,11,47,38,325
1049,35,Product_1049,Packaged Food,84,76,32,232
1050,1,Product_1050,Packaged Food,120,93,19,245
1050,2,Product_1050,Personal Care,118,42,36,215
1050,3,Product_1050,Packaged Food,36,25,10,51
1050,4,Product_1050,Packaged Food,87,44,24,80
1050,5,Product_1050,Beverages,197,84,45,233
1050,6,Product_1050,Beverages,10,31,48,168
1050,7,Product_1050,Personal Care,32,32,27,343
1050,8,Product_1050,Packaged Food,127,50,19,217
1050,9,Product_1050,Beverages,14,22,40,227
1050,10,Product_1050,Personal Care,55,82,20,300
1050,11,Product_1050,Packaged Food,115,29,47,332
1050,12,Product_1050,Packaged Food,49,90,24,111
1050,13,Product_1050,Packaged Food,87,21,49,113
1050,14,Product_1050,Beverages,42,45,16,123
1050,15,Product_1050,Beverages,132,30,10,319
1050,16,Product_1050,Packaged Food,129,39,32,178
1050,17,Product_1050,Personal Care,139,41,29,111
1050,18,Product_1050,Packaged Food,29,43,23,321
1050,19,Product_1050,Packaged Food,23,79,40,340
1050,20,Product_1050,Packaged Food,23,96,33,55
1050,21,Product_1050,Beverages,79,57,10,104
1050,22,Product_1050,Personal Care,162,62,38,194
1050,23,Product_1050,Packaged Food,185,73,48,71
1050,24,Product_1050,Packaged Food,170,22,19,216
1050,25,Product_1050,Beverages,141,95,39,317
1050,26,Product_1050,Beverages,159,45,10,85
1050,27,Product_1050,Packaged Food,121,21,26,187
1050,28,Product_1050,Personal Care,198,71,36,51
1050,29,Product_1050,Beverages,109,68,10,102
1050,30,Product_1050,Packaged Food,99,59,13,134
1050,31,Product_1050,Beverages,145,95,48,230
1050,32,Product_1050,Beverages,47,26,25,301
1050,33,Product_1050,Packaged Food,114,56,48,240
1050,34,Product_1050,Beverages,164,83,35,243
1050,35,Product_1050,Beverages,71,80,42,95
1051,1,Product_1051,Beverages,19,79,27,231
1051,2,Product_1051,Packaged Food,131,96,34,282
1051,3,Product_1051,Personal Care,87,85,42,87
1051,4,Product_1051,Personal Care,27,54,48,154
1051,5,Product_1051,Beverages,64,61,30,217
1051,6,Product_1051,Personal Care,14,76,14,134
1051,7,Product_1051,Beverages,149,83,32,100
1051,8,Product_1051,Personal Care,24,25,43,220
1051,9,Product_1051,Packaged Food,59,68,42,336
1051,10,Product_1051,Beverages,36,50,43,198
1051,11,Product_1051,Beverages,92,77,23,193
1051,12,Product_1051,Packaged Food,78,27,35,65
1051,13,Product_1051,Packaged Food,27,87,25,233
1051,14,Product_1051,Personal Care,103,61,46,58
1051,15,Product_1051,Personal Care,81,29,48,286
1051,16,Product_1051,Personal Care,20,84,24,217
1051,17,Product_1051,Packaged Food,147,29,32,134
1051,18,Product_1051,Beverages,123,67,42,260
1051,19,Product_1051,Packaged Food,9,73,29,94
1051,20,Product_1051,Packaged Food,0,24,25,300
1051,21,Product_1051,Packaged Food,27,42,26,168
1051,22,Product_1051,Beverages,98,80,40,110
1051,23,Product_1051,Personal Care,9,27,30,234
1051,24,Product_1051,Personal Care,177,88,15,59
1051,25,Product_1051,Personal Care,144,94,29,77
1051,26,Product_1051,Packaged Food,129,56,10,161
1051,27,Product_1051,Beverages,121,44,12,294
1051,28,Product_1051,Beverages,33,62,19,307
1051,29,Product_1051,Beverages,129,85,41,135
1051,30,Product_1051,Packaged Food,71,67,22,44
1051,31,Product_1051,Packaged Food,171,27,19,75
1051,32,Product_1051,Packaged Food,113,38,47,168
1051,33,Product_1051,Packaged Food,42,39,29,306
1051,34,Product_1051,Beverages,56,69,19,183
1051,35,Product_1051,Beverages,109,50,13,355
1052,1,Product_1052,Beverages,195,36,28,208
1052,2,Product_1052,Packaged Food,69,82,38,360
1052,3,Product_1052,Beverages,152,94,16,183
1052,4,Product_1052,Beverages,88,38,40,55
1052,5,Product_1052,Beverages,168,42,22,246
1052,6,Product_1052,Beverages,193,35,18,185
1052,7,Product_1052,Packaged Food,162,60,22,316
1052,8,Product_1052,Packaged Food,159,73,43,344
1052,9,Product_1052,Packaged Food,111,85,47,125
1052,10,Product_1052,Beverages,167,47,46,134
1052,11,Product_1052,Packaged Food,73,74,13,167
1052,12,Product_1052,Personal Care,74,33,47,74
1052,13,Product_1052,Packaged Food,162,85,20,282
1052,14,Product_1052,Packaged Food,194,48,27,49
1052,15,Product_1052,Personal Care,13,53,40,343
1052,16,Product_1052,Beverages,185,49,34,282
1052,17,Product_1052,Personal Care,199,27,40,32
1052,18,Product_1052,Personal Care,85,36,23,38
1052,19,Product_1052,Beverages,93,40,21,194
1052,20,Product_1052,Personal Care,19,54,20,165
1052,21,Product_1052,Personal Care,171,59,47,76
1052,22,Product_1052,Beverages,171,67,36,242
1052,23,Product_1052,Personal Care,124,92,13,105
1052,24,Product_1052,Packaged Food,76,67,35,131
1052,25,Product_1052,Beverages,76,58,37,343
1052,26,Product_1052,Personal Care,87,96,22,57
1052,27,Product_1052,Packaged Food,65,29,31,234
1052,28,Product_1052,Beverages,141,34,41,62
1052,29,Product_1052,Packaged Food,151,49,22,280
1052,30,Product_1052,Personal Care,111,35,11,238
1052,31,Product_1052,Personal Care,7,22,21,113
1052,32,Product_1052,Beverages,58,68,42,315
1052,33,Product_1052,Personal Care,75,34,27,284
1052,34,Product_1052,Beverages,22,97,39,254
1052,35,Product_1052,Packaged Food,61,98,16,300
1053,1,Product_1053,Beverages,45,83,47,278
1053,2,Product_1053,Beverages,171,94,38,252
1053,3,Product_1053,Beverages,51,73,33,342
1053,4,Product_1053,Personal Care,65,41,29,62
1053,5,Product_1053,Packaged Food,45,92,43,342
1053,6,Product_1053,Personal Care,132,74,34,37
1053,7,Product_1053,Beverages,175,80,24,222
1053,8,Product_1053,Beverages,130,73,23,321
1053,9,Product_1053,Beverages,104,86,19,78
1053,10,Product_1053,Personal Care,110,84,36,86
1053,11,Product_1053,Personal Care,112,24,16,112
1053,12,Product_1053,Packaged Food,119,34,44,140
1053,13,Product_1053,Packaged Food,118,95,39,49
1053,14,Product_1053,Packaged Food,130,92,48,159
1053,15,Product_1053,Personal Care,22,35,18,42
1053,16,Product_1053,Personal Care,50,83,26,67
1053,17,Product_1053,Packaged Food,145,82,18,170
1053,18,Product_1053,Personal Care,108,98,13,181
1053,19,Product_1053,Personal Care,127,29,45,177
1053,20,Product_1053,Beverages,108,94,21,219
1053,21,Product_1053,Beverages,93,82,29,54
1053,22,Product_1053,Packaged Food,24,30,18,155
1053,23,Product_1053,Beverages,189,68,23,286
1053,24,Product_1053,Packaged Food,24,78,17,354
1053,25,Product_1053,Packaged Food,104,38,32,38
1053,26,Product_1053,Beverages,93,69,25,318
1053,27,Product_1053,Beverages,13,20,35,215
1053,28,Product_1053,Packaged Food,143,98,35,201
1053,29,Product_1053,Beverages,151,74,24,101
1053,30,Product_1053,Beverages,129,46,19,244
1053,31,Product_1053,Packaged Food,71,42,13,122
1053,32,Product_1053,Packaged Food,67,82,41,254
1053,33,Product_1053,Packaged Food,89,83,41,236
1053,34,Product_1053,Packaged Food,193,38,33,266
1053,35,Product_1053,Personal Care,186,34,19,326
1054,1,Product_1054,Personal Care,187,92,37,94
1054,2,Product_1054,Packaged Food,94,63,19,348
1054,3,Product_1054,Packaged Food,174,57,48,270
1054,4,Product_1054,Beverages,103,95,23,359
1054,5,Product_1054,Beverages,19,98,40,164
1054,6,Product_1054,Beverages,104,29,19,282
1054,7,Product_1054,Personal Care,155,49,46,148
1054,8,Product_1054,Personal Care,42,98,30,337
1054,9,Product_1054,Packaged Food,55,95,13,268
1054,10,Product_1054,Packaged Food,105,42,49,329
1054,11,Product_1054,Beverages,151,70,35,251
1054,12,Product_1054,Packaged Food,15,41,27,356
1054,13,Product_1054,Beverages,89,91,15,59
1054,14,Product_1054,Personal Care,150,51,31,263
1054,15,Product_1054,Personal Care,56,28,40,356
1054,16,Product_1054,Packaged Food,12,77,12,320
1054,17,Product_1054,Packaged Food,20,83,40,209
1054,18,Product_1054,Beverages,120,54,24,125
1054,19,Product_1054,Beverages,108,51,28,254
1054,20,Product_1054,Personal Care,117,83,24,107
1054,21,Product_1054,Personal Care,106,34,15,273
1054,22,Product_1054,Packaged Food,100,57,35,239
1054,23,Product_1054,Packaged Food,178,92,41,152
1054,24,Product_1054,Packaged Food,183,78,15,107
1054,25,Product_1054,Beverages,87,32,21,80
1054,26,Product_1054,Personal Care,148,43,35,202
1054,27,Product_1054,Beverages,119,48,26,97
1054,28,Product_1054,Packaged Food,60,87,19,352
1054,29,Product_1054,Personal Care,1,68,15,311
1054,30,Product_1054,Personal Care,26,37,10,218
1054,31,Product_1054,Personal Care,130,87,46,336
1054,32,Product_1054,Personal Care,7,57,28,85
1054,33,Product_1054,Personal Care,102,29,47,363
1054,34,Product_1054,Packaged Food,168,49,14,252
1054,35,Product_1054,Personal Care,30,71,48,52
1055,1,Product_1055,Packaged Food,39,25,47,198
1055,2,Product_1055,Personal Care,68,76,26,273
1055,3,Product_1055,Personal Care,46,98,22,119
1055,4,Product_1055,Beverages,91,43,38,102
1055,5,Product_1055,Beverages,3,65,27,72
1055,6,Product_1055,Packaged Food,92,29,18,216
1055,7,Product_1055,Personal Care,155,79,12,299
1055,8,Product_1055,Beverages,142,21,33,235
1055,9,Product_1055,Personal Care,99,43,36,194
1055,10,Product_1055,Beverages,90,58,24,311
1055,11,Product_1055,Packaged Food,119,23,38,278
1055,12,Product_1055,Packaged Food,49,30,19,216
1055,13,Product_1055,Beverages,80,55,35,269
1055,14,Product_1055,Packaged Food,140,28,20,99
1055,15,Product_1055,Packaged Food,117,89,22,243
1055,16,Product_1055,Personal Care,36,66,36,157
1055,17,Product_1055,Personal Care,121,88,45,317
1055,18,Product_1055,Beverages,63,90,19,89
1055,19,Product_1055,Packaged Food,0,84,42,67
1055,20,Product_1055,Packaged Food,153,96,37,326
1055,21,Product_1055,Beverages,56,68,17,85
1055,22,Product_1055,Packaged Food,11,88,33,118
1055,23,Product_1055,Packaged Food,24,20,41,263
1055,24,Product_1055,Personal Care,48,38,38,31
1055,25,Product_1055,Packaged Food,183,36,45,90
1055,26,Product_1055,Packaged Food,48,95,29,160
1055,27,Product_1055,Personal Care,56,69,13,207
1055,28,Product_1055,Packaged Food,45,61,24,168
1055,29,Product_1055,Personal Care,147,43,25,123
1055,30,Product_1055,Beverages,64,92,31,233
1055,31,Product_1055,Packaged Food,125,80,24,123
1055,32,Product_1055,Personal Care,26,93,40,248
1055,33,Product_1055,Beverages,158,51,41,266
1055,34,Product_1055,Personal Care,180,80,30,109
1055,35,Product_1055,Personal Care,3,71,34,188
1056,1,Product_1056,Personal Care,111,55,26,360
1056,2,Product_1056,Beverages,104,41,36,66
1056,3,Product_1056,Beverages,112,54,13,257
1056,4,Product_1056,Personal Care,121,64,35,179
1056,5,Product_1056,Personal Care,57,82,37,351
1056,6,Product_1056,Packaged Food,167,57,30,166
1056,7,Product_1056,Packaged Food,188,99,25,31
1056,8,Product_1056,Beverages,107,91,22,342
1056,9,Product_1056,Packaged Food,194,49,22,304
1056,10,Product_1056,Personal Care,136,73,49,90
1056,11,Product_1056,Personal Care,1,69,20,60
1056,12,Product_1056,Packaged Food,79,30,42,283
1056,13,Product_1056,Personal Care,127,50,23,136
1056,14,Product_1056,Personal Care,80,25,18,79
1056,15,Product_1056,Packaged Food,94,31,32,83
1056,16,Product_1056,Beverages,196,78,45,288
1056,17,Product_1056,Beverages,182,76,26,119
1056,18,Product_1056,Personal Care,44,95,10,50
1056,19,Product_1056,Personal Care,20,71,27,200
1056,20,Product_1056,Personal Care,112,63,41,295
1056,21,Product_1056,Personal Care,68,87,37,145
1056,22,Product_1056,Personal Care,180,23,24,302
1056,23,Product_1056,Personal Care,73,66,32,303
1056,24,Product_1056,Packaged Food,34,83,40,88
1056,25,Product_1056,Packaged Food,130,86,46,314
1056,26,Product_1056,Packaged Food,160,80,38,270
1056,27,Product_1056,Beverages,160,41,12,262
1056,28,Product_1056,Personal Care,195,40,46,200
1056,29,Product_1056,Personal Care,25,60,44,323
1056,30,Product_1056,Personal Care,28,79,12,273
1056,31,Product_1056,Packaged Food,146,65,31,363
1056,32,Product_1056,Packaged Food,184,33,25,362
1056,33,Product_1056,Beverages,139,74,47,190
1056,34,Product_1056,Packaged Food,68,89,40,109
1056,35,Product_1056,Personal Care,111,65,42,234
1057,1,Product_1057,Beverages,73,60,40,106
1057,2,Product_1057,Personal Care,186,71,43,116
1057,3,Product_1057,Packaged Food,140,88,12,90
1057,4,Product_1057,Personal Care,151,82,31,218
1057,5,Product_1057,Personal Care,29,79,27,125
1057,6,Product_1057,Packaged Food,6,88,37,154
1057,7,Product_1057,Personal Care,179,23,43,150
1057,8,Product_1057,Packaged Food,37,45,10,289
1057,9,Product_1057,Personal Care,53,52,42,229
1057,10,Product_1057,Packaged Food,172,81,40,71
1057,11,Product_1057,Packaged Food,72,22,35,166
1057,12,Product_1057,Beverages,178,35,33,271
1057,13,Product_1057,Beverages,124,22,43,271
1057,14,Product_1057,Packaged Food,140,21,16,141
1057,15,Product_1057,Personal Care,20,38,34,332
1057,16,Product_1057,Beverages,160,51,30,196
1057,17,Product_1057,Beverages,8,44,34,287
1057,18,Product_1057,Personal Care,19,89,26,118
1057,19,Product_1057,Beverages,195,22,32,336
1057,20,Product_1057,Beverages,153,75,45,293
1057,21,Product_1057,Packaged Food,164,46,13,157
1057,22,Product_1057,Beverages,109,56,41,100
1057,23,Product_1057,Packaged Food,30,74,21,40
1057,24,Product_1057,Packaged Food,165,79,31,48
1057,25,Product_1057,Beverages,32,29,25,221
1057,26,Product_1057,Beverages,67,62,25,88
1057,27,Product_1057,Packaged Food,18,40,31,294
1057,28,Product_1057,Packaged Food,26,36,17,237
1057,29,Product_1057,Beverages,124,52,10,233
1057,30,Product_1057,Beverages,40,74,14,109
1057,31,Product_1057,Beverages,176,84,28,165
1057,32,Product_1057,Personal Care,24,88,49,207
1057,33,Product_1057,Packaged Food,94,52,27,260
1057,34,Product_1057,Personal Care,79,57,16,363
1057,35,Product_1057,Personal Care,180,82,34,189
1058,1,Product_1058,Beverages,149,35,38,173
1058,2,Product_1058,Packaged Food,63,32,17,213
1058,3,Product_1058,Packaged Food,11,60,12,256
1058,4,Product_1058,Packaged Food,120,69,18,239
1058,5,Product_1058,Beverages,28,58,36,129
1058,6,Product_1058,Packaged Food,16,75,43,75
1058,7,Product_1058,Personal Care,196,33,12,52
1058,8,Product_1058,Personal Care,93,80,32,83
1058,9,Product_1058,Beverages,76,35,43,212
1058,10,Product_1058,Packaged Food,60,68,18,287
1058,11,Product_1058,Beverages,122,62,22,165
1058,12,Product_1058,Personal Care,192,31,13,124
1058,13,Product_1058,Packaged Food,40,26,32,245
1058,14,Product_1058,Personal Care,68,88,26,59
1058,15,Product_1058,Packaged Food,5,38,25,242
1058,16,Product_1058,Beverages,9,35,46,236
1058,17,Product_1058,Packaged Food,76,51,17,239
1058,18,Product_1058,Beverages,9,50,42,186
1058,19,Product_1058,Packaged Food,76,20,32,160
1058,20,Product_1058,Personal Care,198,54,24,261
1058,21,Product_1058,Personal Care,92,49,48,360
1058,22,Product_1058,Personal Care,59,59,10,359
1058,23,Product_1058,Packaged Food,146,22,45,328
1058,24,Product_1058,Personal Care,168,99,45,113
1058,25,Product_1058,Packaged Food,160,24,46,107
1058,26,Product_1058,Personal Care,86,33,49,204
1058,27,Product_1058,Beverages,131,28,22,235
1058,28,Product_1058,Personal Care,59,65,19,141
1058,29,Product_1058,Personal Care,164,42,36,99
1058,30,Product_1058,Beverages,193,80,22,335
1058,31,Product_1058,Personal Care,0,59,41,51
1058,32,Product_1058,Packaged Food,193,59,47,77
1058,33,Product_1058,Personal Care,74,74,17,115
1058,34,Product_1058,Personal Care,199,28,35,124
1058,35,Product_1058,Beverages,89,78,28,57
1059,1,Product_1059,Beverages,23,63,46,85
1059,2,Product_1059,Beverages,119,70,41,310
1059,3,Product_1059,Packaged Food,65,61,10,278
1059,4,Product_1059,Packaged Food,163,57,42,199
1059,5,Product_1059,Packaged Food,173,80,27,99
1059,6,Product_1059,Beverages,115,99,24,205
1059,7,Product_1059,Packaged Food,118,62,16,46
1059,8,Product_1059,Beverages,31,41,22,332
1059,9,Product_1059,Personal Care,61,73,38,51
1059,10,Product_1059,Packaged Food,28,67,14,279
1059,11,Product_1059,Personal Care,100,90,44,202
1059,12,Product_1059,Packaged Food,137,85,15,357
1059,13,Product_1059,Packaged Food,171,79,49,36
1059,14,Product_1059,Beverages,150,65,31,282
1059,15,Product_1059,Packaged Food,0,38,42,289
1059,16,Product_1059,Beverages,2,71,44,313
1059,17,Product_1059,Beverages,197,74,32,283
1059,18,Product_1059,Packaged Food,143,43,14,263
1059,19,Product_1059,Packaged Food,174,95,14,188
1059,20,Product_1059,Beverages,17,63,36,260
1059,21,Product_1059,Packaged Food,114,79,27,254
1059,22,Product_1059,Packaged Food,55,50,46,88
1059,23,Product_1059,Beverages,96,58,41,47
1059,24,Product_1059,Packaged Food,166,90,44,105
1059,25,Product_1059,Personal Care,10,80,13,54
1059,26,Product_1059,Beverages,131,57,10,258
1059,27,Product_1059,Beverages,61,83,26,235
1059,28,Product_1059,Packaged Food,61,54,22,192
1059,29,Product_1059,Personal Care,129,75,22,285
1059,30,Product_1059,Personal Care,181,35,27,330
1059,31,Product_1059,Packaged Food,41,26,24,89
1059,32,Product_1059,Personal Care,164,85,22,261
1059,33,Product_1059,Packaged Food,106,99,15,249
1059,34,Product_1059,Beverages,113,37,13,156
1059,35,Product_1059,Packaged Food,134,27,16,70
1060,1,Product_1060,Personal Care,144,85,24,139
1060,2,Product_1060,Packaged Food,113,71,31,33
1060,3,Product_1060,Packaged Food,133,57,35,46
1060,4,Product_1060,Personal Care,30,96,44,236
1060,5,Product_1060,Personal Care,145,81,36,276
1060,6,Product_1060,Personal Care,115,64,44,313
1060,7,Product_1060,Personal Care,124,28,21,50
1060,8,Product_1060,Personal Care,96,70,28,84
1060,9,Product_1060,Personal Care,76,63,10,272
1060,10,Product_1060,Packaged Food,87,99,34,244
1060,11,Product_1060,Personal Care,183,57,20,224
1060,12,Product_1060,Personal Care,0,26,10,78
1060,13,Product_1060,Packaged Food,156,45,32,264
1060,14,Product_1060,Packaged Food,101,90,21,80
1060,15,Product_1060,Packaged Food,35,86,10,184
1060,16,Product_1060,Packaged Food,110,59,42,171
1060,17,Product_1060,Packaged Food,108,98,15,190
1060,18,Product_1060,Personal Care,18,96,38,236
1060,19,Product_1060,Personal Care,9,73,26,265
1060,20,Product_1060,Packaged Food,157,63,19,340
1060,21,Product_1060,Personal Care,156,21,45,176
1060,22,Product_1060,Personal Care,153,98,47,160
1060,23,Product_1060,Beverages,193,90,39,200
1060,24,Product_1060,Beverages,189,90,45,250
1060,25,Product_1060,Personal Care,67,63,14,84
1060,26,Product_1060,Packaged Food,157,48,35,240
1060,27,Product_1060,Beverages,36,72,39,288
1060,28,Product_1060,Personal Care,121,62,16,78
1060,29,Product_1060,Packaged Food,72,60,22,156
1060,30,Product_1060,Packaged Food,90,46,17,61
1060,31,Product_1060,Beverages,12,82,38,192
1060,32,Product_1060,Packaged Food,181,27,38,124
1060,33,Product_1060,Packaged Food,157,40,21,296
1060,34,Product_1060,Beverages,177,60,11,225
1060,35,Product_1060,Personal Care,152,49,27,168
1061,1,Product_1061,Packaged Food,16,45,32,333
1061,2,Product_1061,Packaged Food,1,50,36,159
1061,3,Product_1061,Packaged Food,77,23,22,257
1061,4,Product_1061,Personal Care,127,91,11,60
1061,5,Product_1061,Beverages,137,40,19,308
1061,6,Product_1061,Personal Care,159,39,19,58
1061,7,Product_1061,Packaged Food,51,65,43,90
1061,8,Product_1061,Packaged Food,199,90,15,272
1061,9,Product_1061,Beverages,190,40,12,111
1061,10,Product_1061,Personal Care,9,46,21,292
1061,11,Product_1061,Packaged Food,192,83,35,300
1061,12,Product_1061,Personal Care,32,81,46,332
1061,13,Product_1061,Personal Care,34,84,17,105
1061,14,Product_1061,Personal Care,82,44,41,348
1061,15,Product_1061,Personal Care,76,20,15,165
1061,16,Product_1061,Packaged Food,85,58,32,353
1061,17,Product_1061,Beverages,174,40,46,134
1061,18,Product_1061,Beverages,186,26,25,174
1061,19,Product_1061,Beverages,86,94,43,311
1061,20,Product_1061,Beverages,124,82,32,70
1061,21,Product_1061,Beverages,185,98,19,300
1061,22,Product_1061,Beverages,92,76,32,46
1061,23,Product_1061,Packaged Food,113,55,18,321
1061,24,Product_1061,Personal Care,96,89,19,97
1061,25,Product_1061,Beverages,149,96,25,283
1061,26,Product_1061,Packaged Food,5,45,20,288
1061,27,Product_1061,Beverages,124,79,10,337
1061,28,Product_1061,Personal Care,75,33,34,101
1061,29,Product_1061,Personal Care,67,47,16,144
1061,30,Product_1061,Packaged Food,65,69,23,45
1061,31,Product_1061,Beverages,170,61,26,139
1061,32,Product_1061,Beverages,67,38,11,196
1061,33,Product_1061,Packaged Food,146,35,34,141
1061,34,Product_1061,Beverages,150,30,48,134
1061,35,Product_1061,Packaged Food,190,49,35,90
1062,1,Product_1062,Personal Care,97,28,21,287
1062,2,Product_1062,Beverages,4,81,14,209
1062,3,Product_1062,Beverages,132,78,13,282
1062,4,Product_1062,Packaged Food,92,41,36,167
1062,5,Product_1062,Beverages,124,80,19,163
1062,6,Product_1062,Beverages,112,24,15,220
1062,7,Product_1062,Personal Care,183,78,34,216
1062,8,Product_1062,Personal Care,177,23,49,152
1062,9,Product_1062,Personal Care,179,93,43,99
1062,10,Product_1062,Personal Care,109,35,28,255
1062,11,Product_1062,Packaged Food,94,60,26,204
1062,12,Product_1062,Beverages,102,73,40,347
1062,13,Product_1062,Personal Care,92,78,10,97
1062,14,Product_1062,Beverages,25,38,15,158
1062,15,Product_1062,Packaged Food,50,44,28,122
1062,16,Product_1062,Packaged Food,137,75,21,149
1062,17,Product_1062,Personal Care,16,80,19,316
1062,18,Product_1062,Beverages,16,69,46,239
1062,19,Product_1062,Beverages,117,99,17,245
1062,20,Product_1062,Packaged Food,156,51,33,109
1062,21,Product_1062,Personal Care,133,54,42,47
1062,22,Product_1062,Packaged Food,12,93,46,30
1062,23,Product_1062,Personal Care,33,29,29,292
1062,24,Product_1062,Packaged Food,156,31,26,333
1062,25,Product_1062,Beverages,111,31,30,327
1062,26,Product_1062,Packaged Food,57,73,43,292
1062,27,Product_1062,Packaged Food,34,34,10,256
1062,28,Product_1062,Packaged Food,58,98,31,280
1062,29,Product_1062,Beverages,179,98,33,178
1062,30,Product_1062,Personal Care,120,51,14,115
1062,31,Product_1062,Beverages,80,75,33,351
1062,32,Product_1062,Packaged Food,61,73,24,226
1062,33,Product_1062,Personal Care,36,56,46,320
1062,34,Product_1062,Personal Care,123,47,39,303
1062,35,Product_1062,Beverages,163,52,35,333
1063,1,Product_1063,Packaged Food,167,26,17,157
1063,2,Product_1063,Packaged Food,55,50,21,205
1063,3,Product_1063,Personal Care,107,82,19,196
1063,4,Product_1063,Packaged Food,47,90,23,232
1063,5,Product_1063,Personal Care,28,93,38,358
1063,6,Product_1063,Beverages,183,36,18,266
1063,7,Product_1063,Packaged Food,161,64,33,294
1063,8,Product_1063,Personal Care,143,38,48,163
1063,9,Product_1063,Beverages,138,95,22,284
1063,10,Product_1063,Packaged Food,19,69,45,121
1063,11,Product_1063,Packaged Food,36,31,44,197
1063,12,Product_1063,Beverages,129,69,48,135
1063,13,Product_1063,Packaged Food,189,66,14,286
1063,14,Product_1063,Beverages,37,38,25,144
1063,15,Product_1063,Personal Care,86,61,27,183
1063,16,Product_1063,Packaged Food,57,37,12,151
1063,17,Product_1063,Personal Care,130,74,34,87
1063,18,Product_1063,Personal Care,90,71,48,309
1063,19,Product_1063,Packaged Food,109,56,39,181
1063,20,Product_1063,Packaged Food,99,59,48,91
1063,21,Product_1063,Beverages,197,88,23,274
1063,22,Product_1063,Packaged Food,169,69,13,101
1063,23,Product_1063,Personal Care,16,76,35,136
1063,24,Product_1063,Packaged Food,116,52,40,76
1063,25,Product_1063,Beverages,107,91,16,137
1063,26,Product_1063,Packaged Food,141,35,18,103
1063,27,Product_1063,Packaged Food,11,89,28,264
1063,28,Product_1063,Packaged Food,180,48,15,88
1063,29,Product_1063,Packaged Food,191,43,34,109
1063,30,Product_1063,Beverages,164,23,43,195
1063,31,Product_1063,Packaged Food,91,33,16,243
1063,32,Product_1063,Personal Care,64,71,40,315
1063,33,Product_1063,Packaged Food,98,49,43,71
1063,34,Product_1063,Personal Care,26,43,44,101
1063,35,Product_1063,Personal Care,17,96,33,169
1064,1,Product_1064,Packaged Food,158,41,37,221
1064,2,Product_1064,Packaged Food,24,70,16,309
1064,3,Product_1064,Personal Care,82,28,45,197
1064,4,Product_1064,Personal Care,151,67,14,199
1064,5,Product_1064,Personal Care,44,33,48,186
1064,6,Product_1064,Beverages,134,56,27,67
1064,7,Product_1064,Personal Care,128,87,44,244
1064,8,Product_1064,Personal Care,59,71,17,285
1064,9,Product_1064,Personal Care,168,22,41,226
1064,10,Product_1064,Beverages,95,45,15,152
1064,11,Product_1064,Beverages,167,70,14,106
1064,12,Product_1064,Packaged Food,181,30,17,61
1064,13,Product_1064,Beverages,130,98,36,274
1064,14,Product_1064,Packaged Food,104,44,42,171
1064,15,Product_1064,Beverages,192,99,27,164
1064,16,Product_1064,Personal Care,87,68,22,85
1064,17,Product_1064,Personal Care,184,77,44,117
1064,18,Product_1064,Packaged Food,143,27,38,244
1064,19,Product_1064,Packaged Food,39,73,23,216
1064,20,Product_1064,Packaged Food,52,46,25,144
1064,21,Product_1064,Beverages,54,63,27,301
